0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,SettlementValue,Cluster
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.0,0.0,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,0.8438651685609435,-0.26211181660543803,-1.7580802278336953,-1.0165935897520337,0.0,1.3766684963966718,1.3844796574501372,0.9900495037128094,1.0234754747926536,15.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,865.0,2
-0.043034225366945504,0.0,2.1344327045479707e-17,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.0,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,1.5455781594022346,-0.26211181660543803,0.5826697972771251,1.009935588345553,1.1480199025315208,0.0,0.47221547143882164,-1.0100505037878156,-0.9770629825815714,11.0,7.0,1.0,1.0,0.0,0.0,2.0,2.0,1360.0,3
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,0.007463137545950778,1.006843669659566,-0.26211181660543803,0.5826697972771251,1.009935588345553,-0.44365622643740016,0.2394353268402042,1.3844796574501372,0.9900495037128094,-0.9770629825815714,12.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,839.8,3
-0.043034225366945504,0.0,-0.16057394027408617,0.8456908365510537,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,2.0236094510683004e-17,-0.1197128815572084,-0.031737739542631246,0.0,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,0.24627733119932776,-0.26211181660543803,0.5826697972771251,0.0,-0.26680332321863115,-0.9546595011940867,0.47221547143882164,0.9900495037128094,1.0234754747926536,15.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,1045.0,2
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-1.1344899109103692,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.6048326189823673,-0.26211181660543803,-1.7580802278336953,1.009935588345553,-0.26680332321863115,-1.466414427494497,1.3844796574501372,0.9900495037128094,-0.9770629825815714,15.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,270.0,2
-0.043034225366945504,0.0,-0.16057394027408617,1.8290436421486056,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.34225614499014223,-0.26211181660543803,0.5826697972771251,1.009935588345553,-0.44365622643740016,0.06885035140673408,-1.3523129005838097,-1.0100505037878156,-0.9770629825815714,15.0,4.0,3.0,0.0,0.0,0.0,5.0,2.0,1570.0,2
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,1.7808955963862527,5.409339876938966,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.8311916482860096,3.9001897905932537,0.5826697972771251,1.009935588345553,0.9711669993127517,0.5237436192293211,-0.440048714572494,-1.0100505037878156,1.0234754747926536,15.0,9.0,1.0,2.0,1.0,0.0,5.0,1.0,1460.0,1
-0.043034225366945504,0.0,-0.16057394027408617,0.709688905460207,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,1.328273491270738,-0.26211181660543803,0.5826697972771251,1.009935588345553,1.6785786121878277,-1.1252444766275569,0.0,0.9900495037128094,-0.9770629825815714,1.0,5.0,1.0,0.0,0.0,5.0,4.0,0.0,1775.0,0
-0.043034225366945504,0.0,-0.16057394027408617,0.7605326025962601,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,2.0236094510683004e-17,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.5260122693324893,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,0.8438651685609435,-0.26211181660543803,0.5826697972771251,0.0,-0.6205091296561691,1.433530154874495,1.3844796574501372,0.9900495037128094,-0.9770629825815714,15.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,2168.0,1
-0.043034225366945504,0.0,-0.16057394027408617,0.9569651438072011,-0.022134733810565067,-0.13457995794082264,1.406083645281165,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.5260122693324893,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,0.25533169237147346,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,1.1480199025315208,1.3198068379188483,-1.3523129005838097,0.9900495037128094,-0.9770629825815714,0.0,6.0,3.0,0.0,2.0,4.0,2.0,2.0,1500.0,0
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.4880348636402486,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,1.0001220078482624,1.006843669659566,-0.26211181660543803,-1.7580802278336953,1.009935588345553,-0.6205091296561691,0.6374669361849679,1.3844796574501372,0.9900495037128094,1.0234754747926536,0.0,5.0,3.0,1.0,0.0,0.0,5.0,2.0,880.0,0
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,3.6735757780267445e-17,1.269420143651791,-0.26211181660543803,2.598754572769946e-16,1.009935588345553,-0.7973620328749381,-1.0683828181497335,0.47221547143882164,0.9900495037128094,1.0234754747926536,15.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,984.0,2
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.4880348636402486,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,1.2875288659960824,-0.26211181660543803,-1.7580802278336953,1.009935588345553,-0.9742149360937071,0.06885035140673408,0.47221547143882164,-1.0100505037878156,-0.9770629825815714,15.0,5.0,2.0,2.0,1.0,3.0,1.0,0.0,963.0,2
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.8311916482860096,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,1.1480199025315208,1.0923602040075548,0.47221547143882164,-1.0100505037878156,1.0234754747926536,15.0,5.0,3.0,0.0,0.0,4.0,4.0,1.0,520.0,2
-0.043034225366945504,0.0,-0.16057394027408617,-7.5165918666755e-17,-0.022134733810565067,-0.13457995794082264,0.0,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.4880348636402486,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.09180274948428038,-0.8311916482860096,-0.26211181660543803,-1.7580802278336953,-1.0165935897520337,-0.44365622643740016,-0.2154579409823828,0.47221547143882164,0.9900495037128094,1.0234754747926536,15.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,992.2,2
-0.043034225366945504,0.0,-0.16057394027408617,0.9569651438072011,-0.022134733810565067,-0.13457995794082264,1.406083645281165,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.5260122693324893,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,0.25533169237147346,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,-1.6816265489687832,1.2060835209632015,0.47221547143882164,0.9900495037128094,1.0234754747926536,0.0,6.0,1.0,1.0,1.0,5.0,4.0,0.0,1500.0,0
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,0.32082641889266517,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.8311916482860096,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,0.9711669993127517,0.2394353268402042,-1.3523129005838097,0.9900495037128094,-0.9770629825815714,11.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,696.61,3
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.4880348636402486,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,1.767410008119804,-0.26211181660543803,-1.7580802278336953,1.009935588345553,1.1480199025315208,-1.5232760859723204,1.3844796574501372,0.9900495037128094,1.0234754747926536,15.0,5.0,3.0,1.0,2.0,3.0,5.0,0.0,1010.0,2
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.4880348636402486,-0.21038521418478523,0.0,-0.15117445710465455,-0.24070158002962713,0.8438651685609435,-0.26211181660543803,-1.7580802278336953,-1.0165935897520337,-1.3279207425312451,1.3198068379188483,0.0,-1.0100505037878156,-0.9770629825815714,15.0,3.0,2.0,2.0,1.0,0.0,4.0,1.0,865.0,2
13.683290893892384,0.0,-0.16057394027408617,2.428721578460701,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,1.8919579853723014,-0.055471529189625925,-0.15117445710465455,4.710184535603153,-0.8311916482860096,3.9001897905932537,0.5826697972771251,1.009935588345553,0.44060828965644483,-0.3860429164158529,0.47221547143882164,-1.0100505037878156,1.0234754747926536,0.0,5.0,2.0,2.0,0.0,5.0,2.0,0.0,3224.0,0
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-1.1344899109103692,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.8311916482860096,-0.26211181660543803,-1.7580802278336953,1.009935588345553,-0.44365622643740016,-0.84093618423844,1.3844796574501372,-1.0100505037878156,1.0234754747926536,15.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,240.0,2
-0.043034225366945504,0.0,-0.16057394027408617,0.9569651438072011,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.8311916482860096,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,0.9711669993127517,0.29629698531802756,-1.3523129005838097,0.9900495037128094,1.0234754747926536,14.0,5.0,0.0,1.0,1.0,5.0,4.0,0.0,1707.0,2
-0.043034225366945504,0.0,-0.16057394027408617,0.12184584793530738,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,0.4997994440194072,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,-0.6205091296561691,-0.7272128672827932,0.47221547143882164,-1.0100505037878156,1.0234754747926536,1.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1297.0,0
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-1.0837875542617321,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.8311916482860096,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,0.7943140960939827,0.18257366836238081,-0.440048714572494,-1.0100505037878156,1.0234754747926536,15.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,260.0,2
-0.043034225366945504,0.0,-0.16057394027408617,0.7208626178347103,-0.022134733810565067,0.0639979542948769,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.5260122693324893,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.8311916482860096,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,-1.504773645750014,0.6374669361849679,-1.3523129005838097,-1.0100505037878156,-0.9770629825815714,15.0,6.0,3.0,0.0,0.0,3.0,5.0,1.0,1922.01,1
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,6.736939060239595,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-0.42465691782945253,-0.21038521418478523,-0.055471529189625925,0.6818783347799818,9.266281946359449,-0.5201743420228051,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,-1.504773645750014,0.12571200988455744,0.47221547143882164,0.9900495037128094,1.0234754747926536,4.0,3.0,3.0,2.0,2.0,4.0,4.0,0.0,1057.76,0
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.3865807885487379,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,1.9982962180095192,-0.26211181660543803,-1.7580802278336953,1.009935588345553,-0.08995041999986217,1.262945179441025,1.3844796574501372,-1.0100505037878156,1.0234754747926536,15.0,7.0,3.0,2.0,0.0,1.0,4.0,2.0,1465.0,1
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,3.644207203223659,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.33320178381799653,-0.26211181660543803,0.5826697972771251,-1.0165935897520337,-0.9742149360937071,0.8080519116184379,-1.3523129005838097,-1.0100505037878156,1.0234754747926536,15.0,14.0,3.0,0.0,2.0,0.0,1.0,2.0,2235.0,1
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.3865807885487379,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,1.2286755183771354,-0.26211181660543803,-1.7580802278336953,-1.0165935897520337,-1.151067839312476,-1.466414427494497,0.47221547143882164,-1.0100505037878156,1.0234754747926536,15.0,7.0,0.0,0.0,0.0,0.0,5.0,1.0,1295.0,1
-0.043034225366945504,0.0,-0.16057394027408617,0.02604283473616441,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,-1.1344899109103692,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.24070158002962713,-0.8311916482860096,-0.26211181660543803,-1.7580802278336953,-1.0165935897520337,0.7943140960939827,-0.7272128672827932,1.3844796574501372,-1.0100505037878156,-0.9770629825815714,1.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,700.0,0
-0.043034225366945504,0.0,-0.16057394027408617,-0.6126439199247883,-0.022134733810565067,-0.13457995794082264,-0.14091331670132043,-0.0799789635518142,-0.1197128815572084,-0.031737739542631246,-0.03430782666040282,0.5260122693324893,-0.21038521418478523,-0.055471529189625925,-0.15117445710465455,-0.15074186990848015,1.2286755183771354,-0.26211181660543803,0.5826697972771251,1.009935588345553,0.44060828965644483,-1.750722719883614,1.3844796574501372,0.9900495037128094,-0.9770629825815714,15.0,6.0,1.0,2.0,1.0,3.0,1.0,0.0,1207.0,1
